ID;Datum_narozeni;Pohlavi;ID_matka;ID_otec
835;5.6.1947;fena;585;-1
836;5.6.1947;fena;585;-1
846;25.6.1947;pes;606;405
847;25.6.1947;pes;606;405
848;25.6.1947;pes;606;405
849;25.6.1947;fena;606;405
850;25.6.1947;fena;606;405
851;25.6.1947;fena;606;405
843;29.6.1947;pes;496;316
844;29.6.1947;fena;496;316
857;21.8.1947;pes;535;794
858;21.8.1947;pes;535;794
859;21.8.1947;pes;535;794
860;21.8.1947;pes;535;794
861;21.8.1947;fena;535;794
862;21.8.1947;fena;535;794
863;21.8.1947;fena;535;794
864;21.8.1947;fena;535;794
865;21.8.1947;fena;535;794
866;4.9.1947;pes;393;537
867;4.9.1947;pes;393;537
868;4.9.1947;fena;393;537
869;4.9.1947;fena;393;537
875;7.9.1947;fena;639;280
876;7.9.1947;fena;639;280
877;7.9.1947;fena;639;280
878;7.9.1947;fena;639;280
879;7.9.1947;fena;639;280
880;7.9.1947;fena;639;280
974;13.9.1947;pes;-1;-1
881;27.9.1947;pes;548;558
882;27.9.1947;pes;548;558
883;27.9.1947;pes;548;558
884;27.9.1947;fena;548;558
885;27.9.1947;fena;548;558
870;30.9.1947;pes;488;501
871;30.9.1947;pes;488;501
872;30.9.1947;fena;488;501
873;30.9.1947;fena;488;501
874;30.9.1947;fena;488;501
886;22.10.1947;fena;410;591
887;22.10.1947;pes;410;591
888;22.10.1947;pes;410;591
889;22.10.1947;pes;410;591
890;22.10.1947;pes;410;591
891;18.11.1947;pes;439;-1
892;18.11.1947;pes;439;-1
893;18.11.1947;pes;439;-1
894;18.11.1947;pes;439;-1
895;18.11.1947;pes;439;-1
896;18.11.1947;fena;439;-1
897;18.11.1947;fena;439;-1
898;18.11.1947;fena;439;-1
908;27.11.1947;pes;458;737
902;20.1.1948;pes;473;577
903;20.1.1948;pes;473;577
904;20.1.1948;pes;473;577
905;20.1.1948;pes;473;577
906;20.1.1948;fena;473;577
907;20.1.1948;fena;473;577
911;15.3.1948;pes;582;316
912;15.3.1948;pes;582;316
913;15.3.1948;fena;582;316
914;15.3.1948;fena;582;316
915;31.3.1948;pes;583;537
916;31.3.1948;pes;583;537
917;31.3.1948;pes;583;537
918;31.3.1948;pes;583;537
919;31.3.1948;fena;583;537
920;31.3.1948;fena;583;537
921;11.4.1948;pes;585;-1
922;11.4.1948;pes;585;-1
923;11.4.1948;pes;585;-1
924;11.4.1948;pes;585;-1
925;11.4.1948;pes;585;-1
926;11.4.1948;pes;585;-1
927;11.4.1948;fena;585;-1
928;11.4.1948;fena;585;-1
929;11.4.1948;fena;585;-1
934;18.4.1948;pes;586;-1
935;18.4.1948;pes;586;-1
936;18.4.1948;pes;586;-1
937;18.4.1948;fena;586;-1
938;18.4.1948;fena;586;-1
939;18.4.1948;fena;586;-1
940;18.4.1948;fena;586;-1
909;19.4.1948;pes;629;316
910;19.4.1948;fena;629;316
941;13.5.1948;pes;845;280
942;13.5.1948;pes;845;280
943;13.5.1948;pes;845;280
944;13.5.1948;pes;845;280
945;13.5.1948;fena;845;280
1020;5.6.1948;fena;835;492
1021;5.6.1948;pes;835;492
1022;5.6.1948;fena;835;492
1023;5.6.1948;fena;835;492
1024;5.6.1948;fena;835;492
946;7.6.1948;pes;530;707
947;7.6.1948;pes;530;707
948;7.6.1948;pes;530;707
949;7.6.1948;pes;530;707
950;7.6.1948;fena;530;707
951;7.6.1948;fena;530;707
952;7.6.1948;fena;530;707
953;7.6.1948;fena;530;707
1025;8.6.1948;pes;796;492
1026;8.6.1948;fena;796;492
1027;8.6.1948;fena;796;492
970;13.6.1948;pes;410;591
971;13.6.1948;pes;410;591
972;13.6.1948;pes;410;591
973;13.6.1948;fena;410;591
961;14.6.1948;pes;488;503
962;14.6.1948;pes;488;503
963;14.6.1948;pes;488;503
964;14.6.1948;fena;488;503
965;14.6.1948;fena;488;503
966;14.6.1948;fena;488;503
967;27.6.1948;fena;458;737
968;27.6.1948;pes;458;737
969;27.6.1948;pes;458;737
954;4.7.1948;pes;439;-1
955;4.7.1948;pes;439;-1
956;4.7.1948;pes;439;-1
957;4.7.1948;pes;439;-1
958;4.7.1948;fena;439;-1
959;4.7.1948;fena;439;-1
960;4.7.1948;fena;439;-1
1097;7.11.1948;fena;-1;-1
1209;7.11.1948;fena;-1;-1
1083;3.1.1949;pes;271;302
975;28.1.1949;pes;530;707
976;28.1.1949;pes;530;707
977;28.1.1949;pes;530;707
978;28.1.1949;fena;530;707
979;28.1.1949;fena;530;707
980;28.1.1949;fena;530;707
1003;3.2.1949;pes;410;591
1004;3.2.1949;pes;410;591
1005;3.2.1949;pes;410;591
1006;3.2.1949;pes;410;591
1007;3.2.1949;fena;410;591
1008;3.2.1949;fena;410;591
991;21.2.1949;pes;439;-1
992;21.2.1949;pes;439;-1
993;21.2.1949;pes;439;-1
994;21.2.1949;pes;439;-1
995;21.2.1949;fena;439;-1
996;21.2.1949;fena;439;-1
997;21.2.1949;fena;439;-1
987;1.3.1949;pes;830;716
988;1.3.1949;pes;830;716
989;1.3.1949;pes;830;716
990;1.3.1949;fena;830;716
1009;17.3.1949;pes;488;501
1010;17.3.1949;pes;488;501
1011;17.3.1949;pes;488;501
1012;17.3.1949;pes;488;501
981;23.3.1949;pes;473;855
982;23.3.1949;pes;473;855
983;23.3.1949;pes;473;855
984;23.3.1949;pes;473;855
985;23.3.1949;fena;473;855
986;23.3.1949;fena;473;855
998;26.3.1949;fena;863;-1
999;26.3.1949;fena;863;-1
1000;26.3.1949;fena;863;-1
1001;26.3.1949;pes;863;-1
1002;26.3.1949;pes;863;-1
1028;28.3.1949;fena;796;738
1029;28.3.1949;fena;796;738
1030;28.3.1949;pes;796;738
1100;6.4.1949;pes;548;558
1013;18.4.1949;pes;586;-1
1014;18.4.1949;pes;586;-1
1015;18.4.1949;pes;586;-1
1016;18.4.1949;pes;586;-1
1017;18.4.1949;pes;586;-1
1018;18.4.1949;pes;586;-1
1019;18.4.1949;pes;586;-1
1031;15.5.1949;pes;496;316
1032;15.5.1949;pes;496;316
1033;15.5.1949;pes;496;316
1034;15.5.1949;pes;496;316
1092;19.5.1949;pes;736;556
1093;19.5.1949;pes;736;556
1094;19.5.1949;pes;736;556
1095;19.5.1949;fena;736;556
1096;19.5.1949;fena;736;556
1257;28.5.1949;pes;-1;-1
1258;28.5.1949;pes;609;1257
1259;28.5.1949;pes;609;1257
1260;28.5.1949;pes;609;1257
1261;28.5.1949;fena;609;1257
1262;28.5.1949;fena;609;1257
1263;28.5.1949;fena;609;1257
1264;28.5.1949;fena;609;1257
1055;29.5.1949;fena;536;794
1114;10.6.1949;pes;818;705
1115;10.6.1949;pes;818;705
1116;10.6.1949;pes;818;705
1117;10.6.1949;pes;818;705
1118;10.6.1949;pes;818;705
1119;10.6.1949;pes;818;705
1079;30.6.1949;pes;635;737
1080;30.6.1949;pes;635;737
1081;30.6.1949;fena;635;737
1082;30.6.1949;fena;635;737
1035;9.7.1949;fena;387;654
1036;9.7.1949;fena;387;654
1043;9.7.1949;pes;583;866
1044;9.7.1949;fena;583;866
1045;9.7.1949;fena;583;866
1046;9.7.1949;fena;583;866
1047;9.7.1949;pes;583;866
1037;10.7.1949;pes;774;-1
1038;10.7.1949;pes;774;-1
1039;10.7.1949;fena;774;-1
1040;10.7.1949;fena;774;-1
1041;10.7.1949;fena;774;-1
1042;10.7.1949;fena;774;-1
1062;12.7.1949;pes;776;738
1063;12.7.1949;pes;776;738
1064;12.7.1949;pes;776;738
1065;12.7.1949;pes;776;738
1066;12.7.1949;pes;776;738
1056;21.7.1949;fena;874;900
1057;21.7.1949;fena;874;900
1058;21.7.1949;pes;874;900
1059;21.7.1949;pes;874;900
1060;21.7.1949;pes;874;900
1061;21.7.1949;pes;874;900
1048;26.8.1949;pes;878;972
1049;26.8.1949;pes;878;972
1050;26.8.1949;pes;878;972
1051;26.8.1949;pes;878;972
1052;26.8.1949;pes;878;972
1053;26.8.1949;fena;878;972
1054;26.8.1949;fena;878;972
1067;26.8.1949;pes;775;738
1068;26.8.1949;pes;775;738
1069;26.8.1949;fena;775;738
1070;26.8.1949;fena;775;738
1071;26.8.1949;fena;775;738
1098;10.9.1949;pes;410;591
1099;10.9.1949;fena;410;591
1072;11.9.1949;pes;530;707
1073;11.9.1949;pes;530;707
1074;11.9.1949;fena;530;707
1075;11.9.1949;fena;530;707
1076;11.9.1949;fena;530;707
1077;11.9.1949;fena;530;707
1078;11.9.1949;fena;530;707
1198;6.10.1949;fena;-1;-1
1084;10.10.1949;pes;863;-1
1085;10.10.1949;pes;863;-1
1086;10.10.1949;pes;863;-1
1087;10.10.1949;fena;863;-1
1088;10.10.1949;fena;863;-1
1089;10.10.1949;fena;863;-1
1090;10.10.1949;fena;863;-1
1091;10.10.1949;fena;863;-1
1267;16.10.1949;pes;-1;-1
1104;18.10.1949;fena;629;855
1105;18.10.1949;fena;629;855
1106;18.10.1949;fena;629;855
1107;18.10.1949;fena;629;855
1108;18.10.1949;fena;629;855
1109;18.10.1949;fena;629;855
1101;4.11.1949;pes;786;-1
1102;4.11.1949;fena;786;-1
1103;4.11.1949;fena;786;-1
1110;8.3.1950;pes;830;716
1111;8.3.1950;pes;830;716
1112;8.3.1950;fena;830;716
1113;8.3.1950;fena;830;716
1120;16.3.1950;pes;387;654
1121;16.3.1950;pes;387;654
1122;16.3.1950;fena;387;654
1136;19.4.1950;pes;548;558
1137;19.4.1950;pes;548;558
1138;19.4.1950;fena;548;558
1139;19.4.1950;pes;548;558
1140;19.4.1950;fena;548;558
1157;22.4.1950;pes;410;591
1158;22.4.1950;pes;410;591
1159;22.4.1950;fena;410;591
1160;22.4.1950;pes;410;591
1161;22.4.1950;fena;410;591
1162;28.4.1950;pes;635;737
1163;28.4.1950;pes;635;737
1164;28.4.1950;pes;635;737
1165;28.4.1950;fena;635;737
1166;28.4.1950;pes;635;737
1135;4.5.1950;fena;530;972
1179;4.5.1950;fena;775;738
1180;4.5.1950;fena;775;738
1181;4.5.1950;pes;775;738
1182;4.5.1950;pes;775;738
1183;4.5.1950;pes;775;738
1124;5.5.1950;fena;878;972
1125;5.5.1950;fena;878;972
1126;5.5.1950;pes;878;972
1127;5.5.1950;pes;878;972
1128;5.5.1950;pes;878;972
1129;5.5.1950;pes;842;716
1130;5.5.1950;pes;842;716
1131;5.5.1950;pes;842;716
1132;5.5.1950;fena;842;716
1133;5.5.1950;fena;842;716
1562;12.5.1950;pes;829;921
1563;12.5.1950;pes;829;921
1564;12.5.1950;fena;829;921
1565;12.5.1950;fena;829;921
1566;12.5.1950;fena;829;921
1567;12.5.1950;fena;829;921
1568;12.5.1950;pes;1567;-1
1569;12.5.1950;pes;1567;-1
1570;12.5.1950;fena;1567;-1
1571;12.5.1950;fena;1567;-1
1572;12.5.1950;fena;1567;-1
1167;15.5.1950;pes;399;627
1168;15.5.1950;pes;399;627
1169;15.5.1950;pes;399;627
1170;15.5.1950;pes;399;627
1171;15.5.1950;pes;399;627
1141;21.5.1950;pes;732;-1
1142;21.5.1950;pes;732;-1
1143;21.5.1950;fena;732;-1
1144;21.5.1950;fena;732;-1
1145;21.5.1950;fena;732;-1
1146;21.5.1950;fena;732;-1
1147;23.5.1950;pes;23;947
1148;23.5.1950;pes;23;947
1149;23.5.1950;pes;23;947
1150;23.5.1950;pes;23;947
1151;23.5.1950;fena;23;947
1152;23.5.1950;fena;23;947
1153;30.5.1950;pes;496;316
1154;30.5.1950;pes;496;316
1155;30.5.1950;fena;496;316
1194;9.6.1950;pes;734;821
1195;9.6.1950;pes;734;821
1196;9.6.1950;pes;734;821
1197;9.6.1950;fena;734;821
1229;10.6.1950;pes;786;756
1230;10.6.1950;pes;786;756
1173;20.6.1950;pes;473;970
1174;20.6.1950;pes;473;970
1175;20.6.1950;pes;473;970
1176;20.6.1950;fena;473;970
1177;20.6.1950;fena;473;970
1178;20.6.1950;pes;473;970
1190;24.6.1950;pes;865;867
1191;24.6.1950;pes;865;867
1192;24.6.1950;pes;865;867
1193;24.6.1950;fena;865;867
1253;18.7.1950;pes;394;855
1254;18.7.1950;fena;394;855
1255;18.7.1950;fena;394;855
1343;18.7.1950;pes;-1;855
1344;18.7.1950;fena;-1;855
1695;18.7.1950;pes;394;855
1184;22.7.1950;pes;979;846
1185;22.7.1950;pes;979;846
1186;22.7.1950;pes;979;846
1187;22.7.1950;fena;979;846
1188;22.7.1950;fena;979;846
1189;22.7.1950;pes;979;846
1223;23.7.1950;pes;973;485
1224;23.7.1950;fena;973;485
1219;27.7.1950;pes;840;887
1220;27.7.1950;pes;840;887
1221;27.7.1950;pes;840;887
1222;27.7.1950;fena;840;887
1199;9.8.1950;pes;-1;-1
1200;9.8.1950;pes;-1;-1
1201;9.8.1950;fena;-1;-1
1202;9.8.1950;fena;-1;-1
1203;9.8.1950;fena;-1;-1
1204;9.8.1950;fena;-1;-1
1205;17.8.1950;pes;774;-1
1206;17.8.1950;pes;774;-1
1207;17.8.1950;pes;774;-1
1208;17.8.1950;pes;774;-1
1210;29.8.1950;pes;844;971
1211;29.8.1950;pes;844;971
1212;29.8.1950;pes;844;971
1213;29.8.1950;pes;844;971
1214;29.8.1950;fena;844;971
1215;29.8.1950;fena;844;971
1216;17.9.1950;pes;818;705
1217;17.9.1950;pes;818;705
1218;17.9.1950;pes;818;705
1234;22.9.1950;pes;585;981
1235;22.9.1950;pes;585;981
1236;22.9.1950;pes;585;981
1237;22.9.1950;fena;585;981
1238;22.9.1950;fena;585;981
1239;22.9.1950;fena;585;981
1240;22.9.1950;fena;585;981
1231;25.9.1950;pes;439;729
1232;25.9.1950;pes;439;729
1233;25.9.1950;fena;439;729
1241;28.9.1950;pes;586;981
1242;28.9.1950;pes;586;981
1243;28.9.1950;pes;586;981
1244;28.9.1950;fena;586;981
1245;28.9.1950;fena;586;981
1246;28.9.1950;fena;586;981
1247;28.9.1950;fena;586;981
1225;1.11.1950;pes;530;846
1226;1.11.1950;pes;530;846
1227;1.11.1950;fena;530;846
1228;1.11.1950;fena;530;846
1256;3.11.1950;pes;609;1257
1347;3.11.1950;pes;609;1257
1348;3.11.1950;pes;609;1257
1349;3.11.1950;pes;609;1257
1350;3.11.1950;fena;609;1257
1351;3.11.1950;fena;609;1257
1352;3.11.1950;fena;609;1257
1353;3.11.1950;fena;609;1257
1266;4.11.1950;fena;1020;738
1360;4.11.1950;pes;1020;738
1361;4.11.1950;pes;1020;738
1362;4.11.1950;pes;1020;738
1363;4.11.1950;fena;1020;738
1364;4.11.1950;fena;1020;738
1365;4.11.1950;fena;1020;738
1248;24.11.1950;pes;733;-1
1249;24.11.1950;pes;733;-1
1250;24.11.1950;pes;733;-1
1251;24.11.1950;fena;733;-1
1252;24.11.1950;fena;733;-1
1382;1.1.1951;pes;978;846
1383;1.1.1951;pes;978;846
1384;1.1.1951;pes;978;846
1385;1.1.1951;fena;978;846
1386;1.1.1951;fena;978;846
1387;1.1.1951;fena;978;846
1371;23.1.1951;pes;-1;738
1372;23.1.1951;pes;-1;738
1373;23.1.1951;fena;-1;738
1374;23.1.1951;fena;-1;738
1375;23.1.1951;fena;-1;738
1376;23.1.1951;fena;-1;738
1366;18.2.1951;pes;-1;-1
1367;18.2.1951;pes;-1;-1
1368;18.2.1951;pes;-1;-1
1369;18.2.1951;fena;-1;-1
1370;18.2.1951;fena;-1;-1
1354;23.2.1951;pes;979;846
1355;23.2.1951;pes;979;846
1356;23.2.1951;pes;979;846
1357;23.2.1951;pes;979;846
1358;23.2.1951;fena;979;846
1359;23.2.1951;fena;979;846
1377;29.3.1951;pes;874;900
1378;29.3.1951;pes;874;900
1379;29.3.1951;pes;874;900
1380;29.3.1951;pes;874;900
1381;29.3.1951;fena;874;900
1426;1.4.1951;pes;689;729
1427;1.4.1951;pes;689;729
1408;6.4.1951;pes;959;738
1409;6.4.1951;pes;959;738
1410;6.4.1951;pes;959;738
1411;6.4.1951;pes;959;738
1412;6.4.1951;pes;959;738
1388;14.4.1951;pes;439;729
1389;14.4.1951;pes;439;729
1390;14.4.1951;pes;439;729
1391;14.4.1951;fena;439;729
1392;14.4.1951;fena;439;729
1393;14.4.1951;fena;439;729
1394;24.4.1951;pes;802;729
1395;24.4.1951;fena;802;729
1419;24.4.1951;pes;-1;-1
1420;24.4.1951;pes;-1;-1
1421;24.4.1951;pes;-1;-1
1406;30.4.1951;fena;1097;1118
1407;30.4.1951;fena;1097;1118
1396;4.5.1951;pes;583;537
1397;4.5.1951;pes;583;537
1398;4.5.1951;pes;583;537
1399;4.5.1951;fena;583;537
1422;17.5.1951;pes;818;705
1423;17.5.1951;pes;818;705
1424;17.5.1951;pes;818;705
1425;17.5.1951;fena;818;705
1625;28.5.1951;fena;-1;-1
1400;2.6.1951;pes;496;1063
1401;2.6.1951;pes;496;1063
1402;2.6.1951;pes;496;1063
1403;2.6.1951;pes;496;1063
1404;2.6.1951;fena;496;1063
1405;2.6.1951;fena;496;1063
1413;13.6.1951;pes;774;-1
1414;13.6.1951;pes;774;-1
1415;13.6.1951;pes;774;-1
1416;13.6.1951;pes;774;-1
1417;13.6.1951;fena;774;-1
1436;28.6.1951;pes;781;-1
1437;28.6.1951;pes;781;-1
1438;28.6.1951;pes;781;-1
1439;28.6.1951;pes;781;-1
1440;28.6.1951;fena;781;-1
1464;28.6.1951;fena;781;98
1428;26.7.1951;pes;1074;846
1270;6.8.1951;fena;488;501
1429;9.8.1951;pes;953;904
1430;9.8.1951;fena;953;904
1431;9.8.1951;fena;953;904
1432;9.8.1951;fena;953;904
1441;3.9.1951;pes;1036;654
1442;3.9.1951;pes;1036;654
1443;3.9.1951;fena;1036;654
1444;3.9.1951;fena;1036;654
1452;5.9.1951;pes;1036;654
1453;5.9.1951;pes;1036;654
1433;8.9.1951;pes;651;1172
1434;8.9.1951;pes;651;1172
1435;8.9.1951;pes;651;1172
1445;27.10.1951;pes;-1;729
1446;27.10.1951;pes;-1;729
1447;27.10.1951;fena;-1;729
1448;27.10.1951;fena;-1;729
1449;27.10.1951;fena;-1;729
1450;27.10.1951;fena;-1;729
1451;27.10.1951;fena;-1;729
1454;27.10.1951;pes;1044;537
1455;27.10.1951;fena;1044;537
1456;27.10.1951;fena;1044;537
1457;27.10.1951;fena;1044;537
1458;27.10.1951;fena;1044;537
1610;2.11.1951;pes;458;737
1611;2.11.1951;pes;458;737
1612;2.11.1951;pes;458;737
1613;2.11.1951;fena;458;737
1459;25.11.1951;pes;-1;-1
1460;25.11.1951;pes;-1;-1
1461;25.11.1951;pes;-1;-1
1462;25.11.1951;pes;-1;-1
1463;25.11.1951;fena;-1;-1
1470;1.1.1952;fena;1155;1117
1471;1.1.1952;fena;1155;1117
1467;2.2.1952;fena;1265;1063
1465;2.2.1952;pes;1265;1063
1466;2.2.1952;pes;1265;1063
1468;2.2.1952;fena;1265;1063
1469;2.2.1952;fena;1265;1063
1472;24.2.1952;pes;1046;537
1473;24.2.1952;pes;1046;537
1474;24.2.1952;fena;1046;537
1475;24.2.1952;fena;1046;537
1476;24.2.1952;fena;1046;537
1477;24.2.1952;fena;1046;537
1492;26.3.1952;pes;953;904
1493;26.3.1952;pes;953;904
1494;26.3.1952;pes;953;904
1495;26.3.1952;pes;953;904
1496;26.3.1952;fena;953;904
1497;26.3.1952;fena;953;904
1498;26.3.1952;fena;953;904
1499;26.3.1952;fena;953;904
1482;2.4.1952;pes;1266;1050
1483;2.4.1952;fena;1266;1050
1484;2.4.1952;fena;1266;1050
1485;2.4.1952;fena;1266;1050
1486;7.4.1952;pes;-1;738
1487;7.4.1952;pes;-1;738
1488;7.4.1952;pes;-1;738
1489;7.4.1952;fena;-1;738
1490;7.4.1952;fena;-1;738
1491;7.4.1952;fena;-1;738
1478;14.4.1952;pes;1099;798
1479;14.4.1952;pes;1099;798
1480;14.4.1952;fena;1099;798
1481;14.4.1952;fena;1099;798
1512;20.4.1952;pes;802;729
1513;20.4.1952;fena;802;729
1614;14.5.1952;pes;1097;-1
1615;14.5.1952;fena;1097;-1
1500;19.5.1952;pes;1209;798
1501;19.5.1952;pes;1209;798
1502;19.5.1952;pes;1209;798
1503;19.5.1952;pes;1209;798
1504;19.5.1952;fena;1209;798
1505;19.5.1952;fena;1209;798
1573;24.5.1952;pes;818;705
1574;24.5.1952;pes;818;705
1575;24.5.1952;pes;818;705
1576;24.5.1952;pes;818;705
1577;24.5.1952;pes;818;705
1578;24.5.1952;fena;818;705
1579;24.5.1952;fena;818;705
1580;24.5.1952;fena;818;705
1581;24.5.1952;fena;818;705
1728;24.5.1952;fena;818;705
1506;27.5.1952;pes;-1;1063
1507;27.5.1952;pes;-1;1063
1508;27.5.1952;fena;-1;1063
1509;27.5.1952;fena;-1;1063
1510;27.5.1952;fena;-1;1063
1511;27.5.1952;fena;-1;1063
1514;29.5.1952;pes;1088;-1
1515;29.5.1952;fena;1088;-1
1516;29.5.1952;fena;1088;-1
1517;29.5.1952;fena;1088;-1
1518;29.5.1952;pes;1224;738
1519;29.5.1952;pes;1224;738
1520;29.5.1952;pes;1224;738
1521;29.5.1952;fena;1224;738
1522;29.5.1952;fena;1224;738
1826;4.6.1952;fena;-1;894
1536;9.6.1952;pes;1108;794
1537;9.6.1952;pes;1108;794
1538;9.6.1952;pes;1108;794
1539;9.6.1952;pes;1108;794
1540;9.6.1952;fena;1108;794
1541;11.6.1952;pes;1177;-1
1542;11.6.1952;pes;1177;-1
1604;11.6.1952;fena;1177;1542
1605;11.6.1952;fena;1177;1542
1588;14.6.1952;pes;1155;1117
1589;14.6.1952;pes;1155;1117
1590;14.6.1952;pes;1155;1117
1591;14.6.1952;pes;1155;1117
1592;14.6.1952;fena;1155;1117
1593;14.6.1952;fena;1155;1117
1594;14.6.1952;fena;1155;1117
1523;2.7.1952;pes;440;1173
1524;2.7.1952;fena;440;1173
1525;2.7.1952;fena;440;1173
1526;2.7.1952;fena;440;1173
1527;2.7.1952;fena;440;1173
1528;2.7.1952;fena;440;1173
1543;2.7.1952;pes;1036;654
1544;2.7.1952;pes;1036;654
1545;2.7.1952;pes;1036;654
1546;2.7.1952;pes;1036;654
1529;3.7.1952;pes;689;738
1530;3.7.1952;pes;689;738
1531;3.7.1952;pes;689;738
1532;3.7.1952;pes;689;738
1533;3.7.1952;fena;689;738
1534;3.7.1952;fena;689;738
1535;3.7.1952;fena;689;738
1554;26.7.1952;pes;1265;1063
1547;4.8.1952;pes;1074;846
1548;4.8.1952;pes;1074;846
1549;4.8.1952;pes;1074;846
1550;4.8.1952;pes;1074;846
1551;4.8.1952;fena;1074;846
1552;4.8.1952;fena;1074;846
1553;4.8.1952;fena;1074;846
1561;17.8.1952;pes;1567;-1
1582;28.8.1952;pes;1161;1072
1583;28.8.1952;pes;1161;1072
1584;28.8.1952;pes;1161;1072
1585;28.8.1952;pes;1161;1072
1586;28.8.1952;pes;1161;1072
1587;28.8.1952;fena;1161;1072
1555;31.8.1952;pes;1076;1148
1556;31.8.1952;pes;1076;1148
1557;31.8.1952;pes;1076;1148
1558;31.8.1952;pes;1076;1148
1559;31.8.1952;fena;1076;1148
1560;31.8.1952;fena;1076;1148
1633;15.9.1952;fena;-1;-1
1595;20.9.1952;pes;1075;561
1596;20.9.1952;pes;1075;561
1597;20.9.1952;pes;1075;561
1598;20.9.1952;fena;1075;561
1606;25.9.1952;pes;583;537
1607;25.9.1952;pes;583;537
1608;25.9.1952;pes;583;537
1609;25.9.1952;fena;583;537
1599;4.10.1952;pes;802;729
1600;4.10.1952;pes;802;729
1601;4.10.1952;pes;802;729
1602;4.10.1952;fena;802;729
1603;4.10.1952;fena;802;729
1273;10.2.1953;pes;-1;1063
1696;10.2.1953;pes;-1;1063
1697;10.2.1953;pes;-1;1063
1620;18.2.1953;pes;-1;-1
1621;18.2.1953;pes;-1;-1
1622;18.2.1953;pes;-1;-1
1623;18.2.1953;fena;-1;-1
1624;18.2.1953;fena;-1;-1
1616;12.3.1953;pes;691;1013
1617;12.3.1953;pes;691;1013
1618;12.3.1953;fena;691;1013
1619;12.3.1953;fena;691;1013
1662;20.3.1953;pes;1176;738
1663;20.3.1953;pes;1176;738
1664;20.3.1953;pes;1176;738
1665;20.3.1953;pes;1176;738
1666;20.3.1953;pes;1176;738
1667;20.3.1953;pes;1176;738
1634;5.4.1953;pes;781;705
1635;5.4.1953;fena;781;705
1636;7.4.1953;pes;1155;1117
1637;7.4.1953;pes;1155;1117
1638;7.4.1953;pes;1155;1117
1639;7.4.1953;fena;1155;1117
1640;7.4.1953;fena;1155;1117
1641;7.4.1953;fena;1155;1117
1678;14.4.1953;pes;818;705
1679;14.4.1953;pes;818;705
1680;14.4.1953;fena;818;705
1626;20.4.1953;pes;1265;1147
1627;20.4.1953;pes;1265;1147
1628;20.4.1953;pes;1265;1147
1629;20.4.1953;fena;1265;1147
1630;20.4.1953;fena;1265;1147
1631;20.4.1953;fena;1265;1147
1632;20.4.1953;fena;1265;1147
1642;22.4.1953;pes;-1;1232
1643;22.4.1953;fena;-1;1232
1644;22.4.1953;fena;-1;1232
1271;24.4.1953;pes;1425;-1
1654;24.4.1953;pes;1425;-1
1655;24.4.1953;pes;1425;-1
1656;24.4.1953;pes;1425;-1
1658;24.4.1953;fena;1425;-1
1659;24.4.1953;pes;802;-1
1660;24.4.1953;fena;802;-1
1661;24.4.1953;fena;802;-1
1651;22.5.1953;pes;1097;-1
1652;22.5.1953;pes;1097;-1
1653;22.5.1953;fena;1097;-1
1668;30.7.1953;pes;1270;1437
1669;30.7.1953;pes;1270;1437
1670;30.7.1953;pes;1270;1437
1671;30.7.1953;fena;1270;1437
1672;30.7.1953;fena;1270;1437
1673;1.8.1953;pes;1406;738
1674;1.8.1953;pes;1406;738
1675;1.8.1953;pes;1406;738
1676;1.8.1953;pes;1406;738
1677;1.8.1953;fena;1406;738
1681;19.8.1953;pes;907;738
1682;19.8.1953;pes;907;738
1683;19.8.1953;fena;907;738
1645;21.8.1953;pes;1238;738
1646;21.8.1953;pes;1238;738
1647;21.8.1953;pes;1238;738
1648;21.8.1953;fena;1238;738
1649;21.8.1953;pes;1238;738
1650;21.8.1953;fena;1238;738
1684;30.10.1953;pes;863;738
1685;30.10.1953;pes;863;738
1686;30.10.1953;fena;863;738
1687;30.10.1953;fena;863;738
1688;30.10.1953;fena;863;738
1689;24.1.1954;pes;1425;-1
1690;24.1.1954;pes;1425;-1
1691;24.1.1954;pes;1425;-1
1692;24.1.1954;pes;1425;-1
1693;24.1.1954;fena;1425;-1
1694;24.1.1954;fena;1425;-1
1727;2.3.1954;pes;-1;1173
1729;2.3.1954;pes;1728;1173
1730;2.3.1954;pes;1728;1173
1731;2.3.1954;fena;1728;1173
1732;2.3.1954;fena;1728;1173
1710;30.3.1954;pes;1176;738
1711;30.3.1954;pes;1176;738
1712;30.3.1954;pes;1176;738
1713;30.3.1954;pes;1176;738
1714;30.3.1954;pes;1176;738
1715;30.3.1954;fena;1176;738
1717;30.3.1954;fena;1176;738
1706;5.6.1954;fena;1406;1574
1707;5.6.1954;fena;1406;1574
1708;5.6.1954;fena;1406;1574
1709;5.6.1954;fena;1406;1574
1698;21.6.1954;pes;1625;1486
1699;21.6.1954;pes;1625;1486
1700;21.6.1954;fena;1625;1486
1701;21.6.1954;fena;1625;1486
1702;6.7.1954;pes;-1;-1
1703;6.7.1954;fena;-1;-1
1704;6.7.1954;fena;-1;-1
1705;6.7.1954;fena;-1;-1
1716;19.7.1954;pes;1106;1172
1718;21.9.1954;pes;1425;-1
1719;21.9.1954;pes;1425;-1
1720;21.9.1954;pes;1425;-1
1721;21.9.1954;pes;1425;-1
1722;21.9.1954;fena;1425;-1
1723;21.9.1954;fena;1425;-1
1735;25.9.1954;pes;1270;1437
1736;25.9.1954;pes;1270;1437
